rock,"
    
    Mamo piszę do Ciebie wiersz, 
Może ostatni, na pewno pierwszy. 
Jest głęboka, ciemna noc, 
Siedzę w łóżku a obok śpi ona 
I tak spokojnie oddycha. 
Dobiega mnie jakaś muzyka, 
Nie, to tylko w mej głowie szum. 
Siedzę, tonę i tonę we łzach, 
Bo jest mi smutno, bo jestem sam.
Dławi mnie strach !
Samotność to taka straszna trwoga, 
Ogarnia mnie, przenika mnie. 
Wiesz mamo, wyobraziłem sobie, że 
Że nie ma Boga, nie ma nie! Nie ma Boga, nie. 
Spokojny jest tylko mój dom, 
Gdzie Ty jesteś a mnie tam nie ma. 
Gdzie nie wrócę już chyba, chyba nie, 
Mamo bardzo Cię kocham, kocham Cię! 
Myślałem, że Ty skrzywdziłaś mnie, 
A to ja, skrzywdziłem Ciebie. 
Szkoda, że tak późno pojąłem to
tak późno to zrozumiałem, zrozumiałem to 
Samotność to taka straszna trwoga, 
Ogarnia mnie, przenika mnie. 
Wiesz mamo, wyobraziłem sobie, że 
Że nie ma Boga nie, nie ma nie! 
Samotność to taka straszna trwoga, 
Ogarnia mnie, przenika mnie. 
Wiesz mamo, wyobraziłem sobie, że 
Że nie ma Boga nie ma, nie ma Boga nie! 
    
     
 
"
rock,"
    
    Spadam
Powoli spadam
W korytarze świateł
W pomruki znaczeń
Spadam
Jakby nie było
Całego świata
Jak by nie było nawet mnie
Spadam
Pomiędzy zdania
W niedorzeczności
Bez wahania
Spadam
Chroni mnie wiara
Niech będzie chwała Bogu
A w mojej duszy spokój
Spadam
Co się wyprawia?
Cały w spadaniu
Cały ze światła
Spadam
Jaka zabawa
Jaki tu spokój
Równowaga
Spadam
Nie czuję ciała
I tylko błagam
O łaskę trwania, jeszcze
Spadam
Zostaniesz sama
A może to mój chory sen?
A może śmierć?
A może nie ma
Nie, nie ma,
Może nie ma mnie?
Nie, nie, nie, nie, nie
Sen
A może śmierć
A może nie ma
Nie ma, nie ma, nie ma
Tak
Nie ma mnie
Sen
Śmierć 
A może nie ma, nie, nie ma,
Może nie ma mnie 
Nie, nie, nie
    
     
 
"
rock,"
    
    Śpisz pięknie tak
Po kątach cisza gra
Szkoda słów
Resztę dopowie księżyc
Śpisz, staram się
Oddychać szeptem
Pościel jeszcze pachnie
Ogniem naszych ciał
Kiedyś znajdę dla nas dom
Z wielkim oknem na świat
Znowu zaczniesz ufać mi
Nie pozwolę Ci się bać
Kiedyś wszystkie czarne dni
Obrócimy w dobry żart
Znowu będziesz ufał mi
Teraz śpij
Wiem, dobrze wiem
Potrafię ranić tak jak nikt, przykro mi
Nie wiem co robić, gdy płaczesz
Już nie śmiejesz się jak kiedyś
Wszystko jest inaczej
Kolejny raz proszę Cię
O ostatnią szansę
Kiedyś znajdę dla nas dom
Z wielkim oknem na świat
Znowu będziesz ufał mi
Nie pozwolę Ci się bać
Kiedyś wszystkie czarne dni
Obrócimy w dobry żart
Znowu będziesz ufał mi
Teraz śpij
Tak pięknie
    
     
 
"
rock,"
    
    To było łoże w kolorze czerwonym 
A to był mój kolor ulubiony 
To tutaj stawałaś się kobietą 
Zdradzałaś mi swe sekrety 
To było łoże w kolorze czerwonym 
A to był mój kolor ulubiony 
To tutaj leżałaś, a ja całowałem 
Twój mokry brzuch całowałem 
To tutaj byliśmy mężem i żoną 
To było łoże w kolorze czerwonym 
To tutaj byliśmy mężem i żoną 
A pościel płakała zakrwawiona 
To tutaj byliśmy mężem i żoną 
To było łoże w kolorze czerwonym 
To tutaj byliśmy mężem i żoną 
A pościel płakała zakrwawiona 
To było łoże w kolorze czerwonym 
A to był mój kolor ulubiony 
To tutaj leżałaś, a ja całowałem 
Twój mokry brzuch całowałem 
To było łoże w kolorze czerwonym 
A to był mój kolor ulubiony 
To tutaj stawałaś się kobietą 
Zdradzałaś mi swe sekrety 
To było łoże
    
     
 
"
rock,"
    
    Zdawało mi się wczoraj, że jestem potworem
Ohydną bestią ziejącą smrodem
Zostałem stworzony bez udziału mojej woli
W podziemiach tajnej fabryki Coca-Coli
W wyniku badań nad bezsensem istnienia
Poczęto istotę niezdolną do myślenia
Nauczono mnie jeść wyłącznie w MacDonaldzie
Pożeram więc ludzi stojących przy kasie
 Robotnicy w fabryce, policjanci na ulicy
Złodzieje w więzieniach, artyści w podziemiach
Jest prawo i porządek, chcemy pełny mieć żołądek
Telewizja nie kłamie, uwierzcie reklamie!
Nigdy się nie myję, nie używam wody
Wolę kosmetyki ze zmielonej krowy
Spryskuję swoje ciało dezodorantami
Ubrania posypuję najbielszymi proszkami
Piję tylko z puszki benzoesan sodowy
Ekstrakty, konserwanty, kwas fosforowy
Przy użyciu najnowszej generacji komputera
Potrafię zmienić tekturę w hamburgera
Robotnicy w fabryce, policjanci na ulicy
Złodzieje w więzieniach, artyści w podziemiach
Jest prawo i porządek, chcemy pełny mieć żołądek
Telewizja nie kłamie, uwierzcie reklamie!
Zdawało mi się wczoraj, że jestem potworem
Ohydną bestią ziejącą smrodem
Zostałem stworzony bez udziału mojej woli
W podziemiach tajnej fabryki Coca-Coli
Wychodzę w miasto, idę pewnym krokiem
Przerażeni ludzie omijają mnie bokiem
Wszystko co robię jest kompletnie chore
Zdawało mi się wczoraj, że jestem potworem
Robotnicy w fabryce, policjanci na ulicy
Złodzieje w więzieniach, artyści w podziemiach
Jest prawo i porządek, chcemy pełny mieć żołądek
Telewizja nie kłamie, uwierzcie reklamie!
    
     
 
"
rock,"
    
    Wysłuchaj mojej pieśni, Panie, 
do Ciebie wznoszę dzisiaj głos. 
Ty jesteś wszędzie, wszystkim jesteś Ty, 
lecz kamieniem nie bądź mi. 
Do Ciebie pieśnią wołam, Panie, 
bo ponoć wszystko możesz dać, 
więc błagam, daj mi szansę jeszcze raz, 
daj mi ją ostatni raz. 
Wystarczy, abyś skinął ręką, 
wystarczy jedna Twoja myśl, 
a zacznę życie swoje jeszcze raz, 
więc o Boski błagam gest. 
Do Ciebie pieśń tę wznoszę, Panie, 
czy słyszysz mój błagalny głos? 
Raz jeszcze daj mi od początku iść, 
daj mi życie jeszcze raz. 
Już nie zmarnuję ani chwili, 
bo dni straconych gorycz znam, 
więc błagam, daj mi szansę jeszcze raz, 
daj mi ją ostatni raz. 
A jeśli życia dać nie możesz, 
to spraw, bym przeżył jeszcze raz 
tę miłość, która już wygasła w nas, 
spraw, bym przeżył jeszcze raz. 
Do Ciebie pieśnią wołam, Panie, 
do Ciebie wznoszę dzisiaj głos. 
Ty chlebem, ptakiem, słońcem możesz być, 
więc kamieniem nie bądź mi.
    
     
 
"
rock,"
    
    Gdy emocje już opadną 
Jak po wielkiej bitwie kurz 
Gdy nie można mocą żadną 
Wykrzyczanych cofnąć słów 
Czy w milczeniu białych haniebnych flag 
Zejść z barykady 
Czy podobnym być do skały 
Posypując solą ból 
Jak posąg pychy samotnie stać 
Gdy ktoś, kto mi jest światełkiem 
Gaśnie nagle w biały dzień 
Gdy na drodze za zakrętem 
Przeznaczenie spotka mnie 
Czy w bezsilnej złości łykając żal 
Dać się powalić 
Czy się każdą chwilą bawić 
Aż do końca wierząc, że 
Los inny mi pisany jest 
Płyniemy przez wielki Babilon 
Dopóki miłość nie złowi nas 
W korowodzie zmysłów możemy trwać 
Niepokonani 
Nim się ogień w nas wypali 
Nim ocean naszych snów 
Łyżeczką się odmierzyć da
Trzeba wiedzieć kiedy ze sceny zejść 
Niepokonanym 
Wśród tandety lśniąc jak diament 
Być zagadką, której nikt 
Nie zdąży zgadnąć nim minie czas
    
     
 
"
rock,"
    
    Mam tak samo, jak ty
Miasto moje, a w nim
Najpiękniejszy mój świat
Najpiękniejsze dni
Zostawiłem tam kolorowe sny
Kiedyś zatrzymam czas
I na skrzydłach jak ptak
Będę leciał co sił
Tam, gdzie moje sny
I warszawskie kolorowe dni.
Gdybyś ujrzeć chciał 
Nadwiślański świt
Już dziś wyruszaj ze mną tam
Zobaczysz, jak 
Przywita pięknie nas
Warszawski dzień
Mam tak samo, jak ty
Miasto moje, a w nim
Najpiękniejszy mój świat
Najpiękniejsze dni
Zostawiłem tam kolorowe sny
Gdybyś ujrzeć chciał 
Nadwiślański świt
Już dziś wyruszaj ze mną tam
Zobaczysz, jak 
Przywita pięknie nas
Warszawski dzień
Zobaczysz, jak 
Przywita pięknie nas
Warszawski dzień
Warszawski dzień
Warszawski dzień!
    
     
 
"
rock,"
    
    Ech ci ludzie, to brudne świnie 
Co napletli o mojej dziewczynie 
Jakieś bzdury o jej nałogach 
No to po prostu litość i trwoga
Tak to bywa gdy ktoś zazdrości 
Kiedy brak mu własnej miłości
Plotki płodzi, mnie nie zaszkodzi żadne obce zło 
Na mój sposób widzieć ją  
Na głowie kwietny ma wianek 
W ręku zielony badylek
A przed nią bieży baranek
A nad nią lata motylek 
A przed nią bieży baranek
A nad nią lata motylek 
Krzywdę robią mojej panience 
Opluć chcą ją podli zboczeńcy 
Utopić chcą ją w morzu zawiści 
Paranoicy, podli sadyści 
Utaplani w brudnej rozpuście 
A na gębach fałszywy uśmiech 
Byle zagnać do swego bagna, ale wara wam 
Ja ją przecież lepiej znam 
Na głowie kwietny ma wianek 
W ręku zielony badylek 
A przed nią bieży baranek 
A nad nią lata motylek 
A przed nią bieży baranek
A nad nią lata motylek 
Znów widzieli ją z jakimś chłopem 
Znów pojechała do St. Tropez 
Znów męczyła się, Boże drogi 
Znów na jachtach myła podłogi 
Tylko czemu ręce ma białe 
Chciałem zapytać, zapomniałem 
Ciało kłoniąc skinęła dłonią wsparła skroń o skroń 
I znów zapadłem w nią jak w toń 
Ach, dziewczyna pięknie się stara 
Kosi pieniądz, ma jaguara 
Trudno pracę z miłością zgodzić 
Rzadziej może do mnie przychodzić 
Tylko pyta kryjąc rumieniec 
Czemu patrzę jak potępieniec 
Czemu zgrzytam, kiedy się pyta czy ma ładny biust 
Czemu toczę pianę z ust 
Na głowie kwietny ma wianek 
W ręku zielony badylek 
A przed nią bieży baranek 
A nad nią lata motylek
A przed nią bieży baranek
A nad nią lata motylek
    
     
 
"
rock,"
    
    To nie karnawał
ale tańczyć chcę
i będę tańczył z nią po dzień
To nie zabawa
ale bawię się
bezsenne noce, senne dnie
To nie kochanka
ale sypiam z nią
choć śmieją ze mnie się i drwią
Taka zmęczona
i pijana wciąż
dlatego nie
Nie pytaj więcej mnie
Nie pytaj mnie
dlaczego jestem z nią
nie pytaj mnie
dlaczego z inną nie
nie pytaj mnie
dlaczego myślę, że...
że nie ma dla mnie innych miejsc
Nie pytaj mnie
co ciągle widzę w niej
nie pytaj mnie 
dlaczego w innej nie
nie pytaj mnie
dlaczego ciągle chcę
zasypiać w niej i budzić się
Te brudne dworce
gdzie spotykam ją
te tłumy, które cicho klną
Ten pijak, który mruczy coś przez sen
że póki my żyjemy - ona żyje też
Nie pytaj mnie
nie pytaj mnie
co widzę w niej
Nie pytaj mnie
co ciągle widzę w niej
nie pytaj mnie 
dlaczego w innej nie
nie pytaj mnie
dlaczego ciągle chcę
zasypiać w niej i budzić się
Nie pytaj mnie
dlaczego jestem z nią
nie pytaj mnie
dlaczego z inną nie
nie pytaj mnie
dlaczego myślę, że...
że nie ma dla mnie innych miejsc
    
     
 
"
rock,"
    
    Zanim powiesz jej, że
to był ostatni raz,
zanim dzień spłoszy srebrnego ptaka nocy –
rozkołysz, rozkołysz, jeszcze raz.
Zanim ukradniesz jej,
ostatni kolor ze snu
zanim, gdy na chwilę zamknie oczy, znikniesz –
zabierz jej, zabierz jej, zabierz jej z ręki nóż.
Ona ma siłę
nie wiesz jak wielką.
Będzie spadać długo,
potem wstanie lekko.
Zanim zrozumiesz, jak 
bardzo kochałeś ją,
zanim pobiegniesz kupić czerwone wino –
ona zapomni, zapomni już świat twych rąk.
Zanim będziesz próbował 
odkupić ją za słowa –
zobaczysz, jak na drugim brzegu rzeki
spokojnie, spokojnie, spokojnie stoi z nim.
Ona ma siłę
nie wiesz jak wielką.
Umierała długo,
teraz rodzi się lekko.
Ona ma (ona ma siłę) siłę
nie wiesz jak wielką.
Umierała (umierała) długo,
teraz rodzi się lekko.
    
     
 
"
rock,"
    
    Dziwny jest ten świat, 
gdzie jeszcze wciąż 
mieści się wiele zła. 
I dziwne jest to, 
że od tylu lat 
człowiekiem gardzi człowiek. 
Dziwny ten świat, 
świat ludzkich spraw, 
czasem aż wstyd przyznać się. 
A jednak często jest, 
że ktoś słowem złym 
zabija tak, jak nożem. 
Lecz ludzi dobrej woli jest więcej 
i mocno wierzę w to, 
że ten świat 
nie zginie nigdy dzięki nim. 
Nie! Nie! Nie! Nie!
Przyszedł już czas, 
najwyższy czas, 
nienawiść zniszczyć w sobie. 
Lecz ludzi dobrej woli jest więcej 
i mocno wierzę w to, 
że ten świat 
nie zginie nigdy dzięki nim. 
Nie! Nie! Nie! Nie! Nie!
Nadszedł już czas, 
najwyższy czas, 
nienawiść zniszczyć w sobie.
    
     
 
"
rock,"
    
    Na dnie sarkofagu noc, czarna suknia. 
Rozrzucam korale wspomnień... 
Wtulona w włosów płaszcz, wonna rodnią swą. 
Teraz okryta snem. 
Na wpół lodowata dłoń, zimne Twe usta 
A jeszcze niedawno ogień tlił... 
Pamiętam rozkoszny wiatr, masztem gnący sztorm. 
Daję Ci moją łzę. 
Okręt mój płynie dalej, gdzieś tam... 
Serce choć popękane, chce bić...
Nie ma Cię i nie było... jest noc... 
Nie ma mnie i nie było... jest dzień...
Okręt mój płynie dalej, gdzieś tam... 
Serce choć popękane, chce bić...
Nie ma Cię i nie było... jest noc... 
Nie ma mnie i nie było... jest dzień...
    
     
 
"
rock,"
    
    Jeśli kogoś kochasz, jeśli wiesz
Czym jest miłość, jaki jest jej sens
Jeśli tylko szczęście widzieć chcesz
Mów do mnie szeptem
Co dalej jest? 
Co dalej jest...
Jeśli się nie boisz mówić nic
Jeśli się nie boisz mówić nie
Jeśli wszechświat to wszystko
Powiedz może wiesz
Co dalej jest?
Co dalej...
Jeśli zawsze znasz odpowiedź, jeśli  wiesz
Jeśli tylko szczęście widzieć chcesz
Mów do mnie czule
Mów do mnie jeszcze
Kocham cię
    
     
 
"
rock,"
    
    Ta niedziela jest jak film, tani klasy B, 
Facet się pałęta w nim w nieciekawym tle, 
Scenarzysta forsę wziął, potem zaczął pić 
I z dialogów wyszło dno, zero, czyli nic. 
Wszyscy święci balują w niebie, 
Złoty sypie się kurz, 
A ja włóczę się znów bez Ciebie 
I do piekła mam tuż. 
Tak bym chciał Cię spotkać raz, w ten jedyny dzień 
Lub o tydzień cofnąć czas, ale nie da się, 
Chociaż samotności smak aż do bólu znam, 
Kiedy innych niedziel brak, trudno, co mi tam... 
Wszyscy święci balują w niebie, 
Złoty sypie się kurz, 
A ja włóczę się znów bez Ciebie 
I do piekła mam tuż. 
Świat się tylko już ze mną kręci, 
Gwiazdy płoną jak stal, 
Skasowałaś mnie w swej pamięci, 
Aż mi siebie jest żal. 
W niebie dzisiaj wszyscy, wszyscy świeci mają bal
W niebie dzisiaj wszyscy, wszyscy świeci mają bal
Wszyscy święci balują w niebie, 
Złoty sypie się kurz, 
A ja włóczę się znów bez Ciebie 
I do piekła mam tuż. 
Świat się tylko już ze mną kręci, 
Gwiazdy płoną jak stal, 
Skasowałaś mnie w swej pamięci, 
Aż mi siebie jest żal. 
W niebie dzisiaj wszyscy, wszyscy świeci mają bal.
W niebie dzisiaj wszyscy, wszyscy świeci mają bal.
W niebie dzisiaj wszyscy, wszyscy świeci mają bal.
W niebie dzisiaj wszyscy, wszyscy świeci mają bal.
    
     
 
"
rock,"
    
    Chciałbym być sobą 
Chciałbym być sobą wreszcie 
Chciałbym być sobą 
Chciałbym być sobą jeszcze 
Jak co dzień rano, bułkę maślaną 
Popijam kawą, nad gazety plamą 
Nikt mi nie powie, wiem co mam robić 
Szklanką o ścianę rzucam, chcę wychodzić 
Na klatce stoi cieć, co się boi 
Nawet odkłonić, miotłę ściska w dłoni 
Ortalion szary chwytam za bary 
I przerażonej twarzy krzyczę prosto w nos! 
Chciałbym być sobą 
Chciałbym być sobą wreszcie
Chciałbym być sobą 
Chciałbym być sobą jeszcze 
Trzymam się ściany, niczym pijany 
Tłum wkoło tańczy tangiem opętany 
Stopy zmęczone depczą koronę 
Król balu zwleka, oczy ma szalone 
Magda w podzięce, chwyta me ręce 
I nie ma sprawy, ślicznie jej w sukience 
Po co się spieszysz, po co się spieszysz 
Przecież do końca życia mamy na to czas! 
Aby być sobą 
Aby być sobą jeszcze 
Aby być sobą 
Aby być sobą wreszcie 
Chciałbym być sobą 
Chciałbym być sobą wreszcie
Chciałbym być sobą 
Chciałbym być sobą jeszcze
Chcemy być sobą 
Chcemy być sobą wreszcie
Chcemy być sobą 
Chcemy być sobą jeszcze
Chcemy być sobą 
Chcemy być sobą wreszcie
Chcemy być sobą
Chcemy być sobą jeszcze
    
     
 
"
